"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","The Mayor of Sunderland Cllr Doris MacKnight tries her hand at some Chinese painting.

#ChineseNewYear @SRNewsNow https://t.co/DpvkrMWkCu",FALSE,0,"JamesCopley73",2018-02-25 13:04:01,FALSE,"967746383481659392","967747007048806401","53144477","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JamesCopley73",0,FALSE,FALSE,NA,NA
"2","#chinesenewyear .. well done to Mrs Lowe for her “moulin rouge”… https://t.co/jmKhdWEiYW",FALSE,0,NA,2018-02-25 13:02:08,FALSE,NA,"967746533868343296",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","iamchrisjlowe",0,FALSE,FALSE,"-0.26652222","51.46468611"
"3","To celebrate the #ChineseNewYear and the #YearofTheDog we have some exciting announcements coming up in the next fe… https://t.co/GrAoidPEU4",FALSE,1,NA,2018-02-25 13:00:56,TRUE,NA,"967746234847985664",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","passpawt",0,FALSE,FALSE,NA,NA
"4","Is your dog super photogenic? For a chance to #win a free grooming session for your pup and a tour of Metro Bank wi… https://t.co/9q5Qp4BJwn",FALSE,0,NA,2018-02-25 13:00:48,TRUE,NA,"967746200068861953",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Metro_Bank",0,FALSE,FALSE,NA,NA
"5","RT @Ihsaan_Haffo: Some slow motion action from crazy fireworks at #Chinesenewyear celebrations in #Joburg old China Town <ed><U+00A0><U+00BC><ed><U+00BE><U+00A5>: @Ihsaan_Haffo h…",FALSE,0,NA,2018-02-25 13:00:42,FALSE,NA,"967746172721991681",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","ALETTAHA",2,TRUE,FALSE,NA,NA
"6","RP By #cards.for.love Chinese New Year! #cardmaking #chinesenewyear #chinese #newyear #papersource #crafting… https://t.co/MUWy0U0vQM",FALSE,1,NA,2018-02-25 13:00:24,TRUE,NA,"967746098503831552",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","xyroninc",0,FALSE,FALSE,NA,NA
"7","RT @ChinaDailyUSA: A #dragon dance competition was held Friday in Gantian township of Baise, #Guangxi to celebrate the #ChineseNewYear holi…",FALSE,0,NA,2018-02-25 13:00:24,FALSE,NA,"967746096855502848",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Yosimexico",26,TRUE,FALSE,NA,NA
"8","RT @Kanerudo66: Happy Chinese New Year! <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>
(By Howxu)
#MLPFiM #MLP #ChineseNewYear #SunsetShimmer #Derpy #Brony https://t.co/tcqhgmwEiB",FALSE,0,NA,2018-02-25 12:59:04,FALSE,NA,"967745763144032256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dennyvixen",46,TRUE,FALSE,NA,NA
"9","Stay classy. #Blackface on #CCTV #ChineseNewYear gala https://t.co/fjhyARrqmf #China #travel #nomad",FALSE,0,NA,2018-02-25 12:57:32,FALSE,NA,"967745377842745344",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","lodewijkhof",0,FALSE,FALSE,NA,NA
"10","#chinesenewyear #2018 #yearofdog #penang#cny #celebration #liondance #littlemonster #<U+620A><U+620C><U+5E74> #<U+69DF><U+57CE> #<U+5E99><U+4F1A>… https://t.co/5rCrmEi41r",FALSE,0,NA,2018-02-25 12:56:09,FALSE,NA,"967745030269128704",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","tssaw",0,FALSE,FALSE,"100.333","5.41667"
"11","Yees Hung Gar Kung Fu Demonstation Chinese New Year on Bayard St Chinato... https://t.co/w3hYs1yyOS #YeesHungGa… https://t.co/G8tEqcYSHj",FALSE,0,NA,2018-02-25 12:55:51,TRUE,NA,"967744955933511680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bachatero1966",0,FALSE,FALSE,NA,NA
"12","RT @ChinaEUMission: This is a #Sichuan Big Puppet Calligraphy performance wishing you a prosperous and happy #ChineseNewYear, marked by goo…",FALSE,0,NA,2018-02-25 12:55:19,FALSE,NA,"967744818783883266",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","XiaoAsia",1,TRUE,FALSE,NA,NA
"13","RT @XHNews: Grand parade in downtown Ghent, Belgium, for #ChineseNewYear celebrations https://t.co/8rCZ7s69EF",FALSE,0,NA,2018-02-25 12:55:18,FALSE,NA,"967744817240461314",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DukDaffe",18,TRUE,FALSE,NA,NA
"14","Lion Dance! #chinesenewyear #cny #lunarnewyear #yearofthedog #liondance https://t.co/izk8OxtZ6Z",FALSE,0,NA,2018-02-25 12:54:26,FALSE,NA,"967744595915431941",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","elstoleno",0,FALSE,FALSE,NA,NA
"15","RT @XHNews: Warm Current - Inside Xi Jinping's schedule for #ChineseNewYear #SpringFestival #XiJinping https://t.co/omqHiifZzu",FALSE,0,NA,2018-02-25 12:53:27,FALSE,NA,"967744348442968064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dayoungexo",841,TRUE,FALSE,NA,NA
"16","RT @Goombac: Happy New Year! @PlayOverwatch #ChineseNewYear #Overwatch https://t.co/Is7chbzR5d",FALSE,0,NA,2018-02-25 12:50:44,FALSE,NA,"967743666356973575",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MissisLangdon",2729,TRUE,FALSE,NA,NA
"17","Grand parade in downtown Ghent, Belgium, for #ChineseNewYear celebrations https://t.co/TXvVJAWy1I",FALSE,0,NA,2018-02-25 12:49:14,FALSE,NA,"967743287523201024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jornalistavitor",0,FALSE,FALSE,NA,NA
"18","RT @clockbirdsART: { lantern } a little painting to celebrate the year of the dog!

#ChineseNewYear https://t.co/k1el3S1QjU",FALSE,0,NA,2018-02-25 12:43:22,FALSE,NA,"967741810406649858",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BenyapaPengsuwa",551,TRUE,FALSE,NA,NA
"19","Chinese New year is happening right here in Sunderland @1034SunFM #chinesenewyear #Sunderland https://t.co/oIxAalUQST",FALSE,0,NA,2018-02-25 12:42:34,FALSE,NA,"967741611450011649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dryden3",0,FALSE,FALSE,NA,NA
"20","Loving the vibrant red colours &amp; decorations still displayed in #chinatownlondon #chinesenewyear… https://t.co/GDBxyJOv5p",FALSE,0,NA,2018-02-25 12:40:16,FALSE,NA,"967741033437126656",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","NDLBEUROPE",0,FALSE,FALSE,"-0.146084","51.517099"
"21","#Dragons are not always scary! See how a big brother manages to dissipate his sister's fear and prepare for the… https://t.co/ug9bOQcygW",FALSE,0,NA,2018-02-25 12:40:06,TRUE,NA,"967740990319669248",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","print24",0,FALSE,FALSE,NA,NA
"22","@AP It is unfortunate and will be dangerous @chinaquarterly @Chellaney @chitraSD @ChinaRealTime @ChinaPowerCSIS… https://t.co/lOjI2tuTl6",FALSE,0,"AP",2018-02-25 12:39:53,TRUE,"967686348558741504","967740936313757696","51241574","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","dilllu",0,FALSE,FALSE,NA,NA
"23","RT @MikeGordonRyan: Happy Chinese New Year! 

#chinesenewyear #yearofthedog <ed><U+00A0><U+00BD><ed><U+00B0><U+0086> @ Lahaina, Hawaii https://t.co/bF8CzrIHS9",FALSE,0,NA,2018-02-25 12:37:12,FALSE,NA,"967740260489842688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","imoodubc",3,TRUE,FALSE,NA,NA
"24","RT @alchemyjuices: Lots of great events happening in @KildareVillage for #ChineseNewYear!
Details here: https://t.co/FDn2H1tID7 https://t.c…",FALSE,0,NA,2018-02-25 12:34:59,FALSE,NA,"967739702999699456",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","CrossingsToyota",3,TRUE,FALSE,NA,NA
"25","RT @XHNews: Grand parade in downtown Ghent, Belgium, for #ChineseNewYear celebrations https://t.co/8rCZ7s69EF",FALSE,0,NA,2018-02-25 12:34:20,FALSE,NA,"967739540810223616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","agfcardosorj",18,TRUE,FALSE,NA,NA
"26","The performers pose for photos after a breathless routine.

@SRNewsNow #ChineseNewYear https://t.co/JPTYHwsEob",FALSE,0,"JamesCopley73",2018-02-25 12:30:41,FALSE,"967738187773857794","967738622500843520","53144477","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JamesCopley73",0,FALSE,FALSE,NA,NA
"27","RT @alchemyjuices: Lots of great events happening in @KildareVillage for #ChineseNewYear!
Details here: https://t.co/FDn2H1tID7 https://t.c…",FALSE,0,NA,2018-02-25 12:30:40,FALSE,NA,"967738615886438403",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ItsaCafes",3,TRUE,FALSE,NA,NA
"28","RT @XHNews: Grand parade in downtown Ghent, Belgium, for #ChineseNewYear celebrations https://t.co/8rCZ7s69EF",FALSE,0,NA,2018-02-25 12:30:12,FALSE,NA,"967738498206851072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jjassociatesYin",18,TRUE,FALSE,NA,NA
"29","Lots of families here today, and hundreds of members from the Chinese community. A fantastic atmosphere.… https://t.co/I1cjmjl4Sk",FALSE,0,"JamesCopley73",2018-02-25 12:28:58,TRUE,"967737505138257920","967738187773857794","53144477","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JamesCopley73",0,FALSE,FALSE,NA,NA
"30","RT @XHNews: Grand parade in downtown Ghent, Belgium, for #ChineseNewYear celebrations https://t.co/8rCZ7s69EF",FALSE,0,NA,2018-02-25 12:27:25,FALSE,NA,"967737797330092034",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KarrenEricson",18,TRUE,FALSE,NA,NA
"31","A week after CNY and still very festive
#chinesenewyear #cnydecorations @ Penang, Malaysia https://t.co/UoC7feJ2sH",FALSE,0,NA,2018-02-25 12:27:16,FALSE,NA,"967737759044694016",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","priyad2308",0,FALSE,FALSE,"100.333","5.41667"
"32","Practice your spells 
Sharpen your blade 
Ready your bow
10 days till Season 1 
Will you be prepared when the gates… https://t.co/wfcLYKxwhH",FALSE,2,NA,2018-02-25 12:26:59,TRUE,NA,"967737689259769862",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","furt4ly",0,FALSE,FALSE,NA,NA
"33","A huge cheering crowd has gathered just outside of HMV as the routine moves indoors.

#ChineseNewYear… https://t.co/pIJAHkNidJ",FALSE,0,"JamesCopley73",2018-02-25 12:26:15,TRUE,"967736746350964736","967737505138257920","53144477","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JamesCopley73",0,FALSE,FALSE,NA,NA
"34","Who said #YearOfTheDog #chinesenewyear Not #YearOfTheLolaParrilla <ed><U+00A0><U+00BD><ed><U+00B0><U+00B6> @LanaParrilla @TheLolaParrilla  #LoAna https://t.co/UNb02fw9N3",FALSE,0,NA,2018-02-25 12:26:05,FALSE,NA,"967737464856154113",NA,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","Patry_y_cia",0,FALSE,FALSE,NA,NA
"35","Members of public follow performers back inside the Bridges as they celebrations continue with vibrancy!… https://t.co/q9znLnih5V",FALSE,0,"JamesCopley73",2018-02-25 12:23:14,TRUE,"967735652707192832","967736746350964736","53144477","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JamesCopley73",0,FALSE,FALSE,NA,NA
"36","#<U+5E74><U+521D><U+5341> HUAT Ah!!
Live24 Studio <U+795D><U+5927><U+5BB6><U+8EAB><U+4F53><U+5065><U+5EB7> <U+4E07><U+4E8B><U+5982><U+610F>!!<ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>

#chinesenewyear #lunarnewyear… https://t.co/bWB1UizN3D",FALSE,0,NA,2018-02-25 12:21:34,FALSE,NA,"967736327277105152",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","larissa_yong",0,FALSE,FALSE,"103.85561","1.29815"
"37","RT @RobertoNegrinTV: Passing  by to wishing you all a Happy Chinese New Year https://t.co/1KCw9B6r5I.     #chinesenewyear #fan #couture #ch…",FALSE,0,NA,2018-02-25 12:20:39,FALSE,NA,"967736096892293120",NA,"<a href=""http://cinchtweet.com/"" rel=""nofollow"">Cinch Tweet WYADC</a>","WYADC",1,TRUE,FALSE,NA,NA
"38","RT @alchemyjuices: Lots of great events happening in @KildareVillage for #ChineseNewYear!
Details here: https://t.co/FDn2H1tID7 https://t.c…",FALSE,0,NA,2018-02-25 12:19:00,FALSE,NA,"967735679265501184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","joesdublin",3,TRUE,FALSE,NA,NA
"39","RT @XHNews: Grand parade in downtown Ghent, Belgium, for #ChineseNewYear celebrations https://t.co/8rCZ7s69EF",FALSE,0,NA,2018-02-25 12:18:41,FALSE,NA,"967735602698506240",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","BrenderOmari",18,TRUE,FALSE,NA,NA
"40","RT @inspiremeirl: The celebrations continue today with the Spring Festival Fair for #ChineseNewYear @DCNYF #YearOfTheDog https://t.co/3TWg5…",FALSE,0,NA,2018-02-25 12:17:45,FALSE,NA,"967735366873698304",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DCNYF",1,TRUE,FALSE,NA,NA
"41","Lots of great events happening in @KildareVillage for #ChineseNewYear!
Details here: https://t.co/FDn2H1tID7 https://t.co/tLCBfSI9bG",FALSE,3,NA,2018-02-25 12:17:26,FALSE,NA,"967735285600669696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alchemyjuices",3,FALSE,FALSE,NA,NA
"42","The celebrations continue today with the Spring Festival Fair for #ChineseNewYear @DCNYF #YearOfTheDog https://t.co/3TWg5Gxk02",FALSE,1,NA,2018-02-25 12:17:20,FALSE,NA,"967735262309646336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","inspiremeirl",1,FALSE,FALSE,NA,NA
"43","RT @kourtneelynne: #ad Celebrate #ChineseNewYear  Year of the dog with an #asianmeal of #FriedRice from @LingLingPanda 
#IC #LingLingAsianF…",FALSE,0,NA,2018-02-25 12:16:26,FALSE,NA,"967735033938268162",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Alfonzowords",93,TRUE,FALSE,NA,NA
"44","RT @Protect_Wldlife: Dear China - Do you want EVERYONE to celebrate the  #ChineseNewYear, the year of the DOG?

PLEDGE to end the #YulinDog…",FALSE,0,NA,2018-02-25 12:15:55,FALSE,NA,"967734902916513792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Scott4TONY",871,TRUE,FALSE,NA,NA
"45","Happy (belated) Chinese New Year from Hong Kong #hongkong #chinesenewyear @ Harbour City https://t.co/QwmandpjZu",FALSE,0,NA,2018-02-25 12:15:17,FALSE,NA,"967734743432417280",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","suetchong",0,FALSE,FALSE,NA,NA
"46","RT @campaignforleo: Very enjoyable visit to the #ChineseNewYear festival in Dublin’s chq. Better take the scarf off before the match though…",FALSE,0,NA,2018-02-25 12:14:40,FALSE,NA,"967734590575017986",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","moonbeam17761",45,TRUE,FALSE,NA,NA
"47","The latest Somersault eBooks Daily News! https://t.co/IgUAORygk4 #books #chinesenewyear",FALSE,0,NA,2018-02-25 12:13:39,FALSE,NA,"967734335116898305",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","smrsault",0,FALSE,FALSE,NA,NA
"48","RT @Hobbsy67: Loved this #chinesenewyear #aristocraticbreed https://t.co/KRTMCekGuQ",FALSE,0,NA,2018-02-25 12:13:29,FALSE,NA,"967734292519452674",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MargaritaPraca2",1,TRUE,FALSE,NA,NA
"49","RT @XHNews: Grand parade in downtown Ghent, Belgium, for #ChineseNewYear celebrations https://t.co/8rCZ7s69EF",FALSE,0,NA,2018-02-25 12:13:13,FALSE,NA,"967734223888056322",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SaraGomezAranci",18,TRUE,FALSE,NA,NA
"50","The festivities have started in celebration of Chinese New Year outside of the Bridges in Sunderland.

@SRNewsNow… https://t.co/Wu7XP819s8",FALSE,2,NA,2018-02-25 12:11:42,TRUE,NA,"967733844291080192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JamesCopley73",0,FALSE,FALSE,NA,NA
"51","Look at what I've finally gotten <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>
The one skin I REALLY wanted from this event...I'm so happy, now <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>
#Widow… https://t.co/6MpBvmBVr7",FALSE,2,NA,2018-02-25 12:11:18,TRUE,NA,"967733743229308928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealNoobPanda",0,FALSE,FALSE,NA,NA
"52","RT @XHNews: Grand parade in downtown Ghent, Belgium, for #ChineseNewYear celebrations https://t.co/8rCZ7s69EF",FALSE,0,NA,2018-02-25 12:10:46,FALSE,NA,"967733607090487296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dirac7",18,TRUE,FALSE,NA,NA
"53","RT @FlyYYC: In celebration of #ChineseNewYear, our Pre Board Pals @PALSCalgary are giving out special treats to passengers today, including…",FALSE,0,NA,2018-02-25 12:09:56,FALSE,NA,"967733399547994112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ps92264",12,TRUE,FALSE,NA,NA
"54","Chinese New Year celebrations have started with family trails and special activities on Benji @playtalkread bus. Ex… https://t.co/Jp8UPqYtwS",FALSE,0,NA,2018-02-25 12:09:42,TRUE,NA,"967733339670097921",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","riversidemuseum",2,FALSE,FALSE,NA,NA
"55","RT @XHNews: Grand parade in downtown Ghent, Belgium, for #ChineseNewYear celebrations https://t.co/8rCZ7s69EF",FALSE,0,NA,2018-02-25 12:08:30,FALSE,NA,"967733039366332416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HumbertoGiffoni",18,TRUE,FALSE,NA,NA
"56","RT @XHNews: Grand parade in downtown Ghent, Belgium, for #ChineseNewYear celebrations https://t.co/8rCZ7s69EF",FALSE,0,NA,2018-02-25 12:07:35,FALSE,NA,"967732808063029248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","crousillamespul",18,TRUE,FALSE,NA,NA
"57","RT @XHNews: Grand parade in downtown Ghent, Belgium, for #ChineseNewYear celebrations https://t.co/8rCZ7s69EF",FALSE,0,NA,2018-02-25 12:07:34,FALSE,NA,"967732803738767360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SaLeehMuhammed1",18,TRUE,FALSE,NA,NA
"58","RT @XHNews: Grand parade in downtown Ghent, Belgium, for #ChineseNewYear celebrations https://t.co/8rCZ7s69EF",FALSE,0,NA,2018-02-25 12:06:35,FALSE,NA,"967732556606124038",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SampleATL",18,TRUE,FALSE,NA,NA
"59","RT @XHNews: Grand parade in downtown Ghent, Belgium, for #ChineseNewYear celebrations https://t.co/8rCZ7s69EF",FALSE,0,NA,2018-02-25 12:05:48,FALSE,NA,"967732356663537664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maldivesfaisal",18,TRUE,FALSE,NA,NA
"60","RT @XHNews: Grand parade in downtown Ghent, Belgium, for #ChineseNewYear celebrations https://t.co/8rCZ7s69EF",FALSE,0,NA,2018-02-25 12:04:44,FALSE,NA,"967732089322909702",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","karenymey",18,TRUE,FALSE,NA,NA
"61","RT @XHNews: Grand parade in downtown Ghent, Belgium, for #ChineseNewYear celebrations https://t.co/8rCZ7s69EF",FALSE,0,NA,2018-02-25 12:04:39,FALSE,NA,"967732067508375553",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Edensupper",18,TRUE,FALSE,NA,NA
"62","RT @XHSports: Dragon dancing, a prevailing way of celebrating #ChineseNewYear among Miao ethnic group in Tongren city, Guizhou province htt…",FALSE,0,NA,2018-02-25 12:04:29,FALSE,NA,"967732027721240576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Edensupper",26,TRUE,FALSE,NA,NA
"63","RT @ArcBlock_io: Happy Chinese New Year! Look forward to a prosperous future! #arcblock #ChineseNewYear https://t.co/lSOVFGopgs",FALSE,0,NA,2018-02-25 12:04:03,FALSE,NA,"967731919403204608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sinAGar13",99,TRUE,FALSE,NA,NA
"64","RT @XHNews: Grand parade in downtown Ghent, Belgium, for #ChineseNewYear celebrations https://t.co/8rCZ7s69EF",FALSE,0,NA,2018-02-25 12:03:48,FALSE,NA,"967731856417415169",NA,"<a href=""https://carnage.ru"" rel=""nofollow"">JEKIE</a>","jekiedugn1",18,TRUE,FALSE,NA,NA
"65","RT @XHNews: Grand parade in downtown Ghent, Belgium, for #ChineseNewYear celebrations https://t.co/8rCZ7s69EF",FALSE,0,NA,2018-02-25 12:03:25,FALSE,NA,"967731760032288768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HenryWAstate",18,TRUE,FALSE,NA,NA
"66","RT @XHNews: Grand parade in downtown Ghent, Belgium, for #ChineseNewYear celebrations https://t.co/8rCZ7s69EF",FALSE,0,NA,2018-02-25 12:02:29,FALSE,NA,"967731521682419713",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Atika58581245",18,TRUE,FALSE,NA,NA
"67","RT @FreshOffABC: FYI, Mandarin and Cantonese are different. #FreshOffTheBoat #ChineseNewYear https://t.co/n4umN7DTk9",FALSE,0,NA,2018-02-25 12:02:13,FALSE,NA,"967731456251387905",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","soymarwin",77,TRUE,FALSE,NA,NA
"68","Grand parade in downtown Ghent, Belgium, for #ChineseNewYear celebrations https://t.co/8rCZ7s69EF",FALSE,99,NA,2018-02-25 12:02:00,FALSE,NA,"967731400127533057",NA,"<a href=""http://www.xinhua.org"" rel=""nofollow"">Xinhua News Agency</a>","XHNews",18,FALSE,FALSE,NA,NA
"69","RT @ArcBlock_io: Happy Chinese New Year! Look forward to a prosperous future! #arcblock #ChineseNewYear https://t.co/lSOVFGopgs",FALSE,0,NA,2018-02-25 11:58:58,FALSE,NA,"967730637418332160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FandiSimlikay",99,TRUE,FALSE,NA,NA
"70","RT @ratnayunda3: #NZvAUS #YearOfTheDog #ChineseNewYear #Thanks2ndWin #VictoryLap #WhatImKnownForIn4Words #FlashbackFriday #SuperBlueBloodMo…",FALSE,0,NA,2018-02-25 11:57:37,FALSE,NA,"967730299084840960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AliYusm68894476",1,TRUE,FALSE,NA,NA
"71","<ed><U+00A0><U+00BC><ed><U+00B7><U+00A8><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3>Hier soir les festivités du #NouvelAnchinois ont pris fin sur les quais de Loire à #Orleans Bonne année du Chien<ed><U+00A0><U+00BD><ed><U+00B0><U+00B6>… https://t.co/XqXeiyvg5J",FALSE,3,NA,2018-02-25 11:56:19,TRUE,NA,"967729972210294784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OrleansMetropol",3,FALSE,FALSE,NA,NA
"72","Taoiseach Leo Varadkar at Spring Festival Fair - Paper Cutting Chinese Character “Spring” #ChineseNewYear2018… https://t.co/EGMzjsGd0r",FALSE,1,NA,2018-02-25 11:56:01,TRUE,NA,"967729898277228544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Emerald0086",0,FALSE,FALSE,NA,NA
"73","#NZvAUS #YearOfTheDog #ChineseNewYear #Thanks2ndWin #VictoryLap #WhatImKnownForIn4Words #FlashbackFriday… https://t.co/m88WI6ci0a",FALSE,0,NA,2018-02-25 11:55:24,TRUE,NA,"967729739564597256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ratnayunda3",0,FALSE,FALSE,NA,NA
"74","#Crytocurrency #investors #investments the FUTURE is #XVG $xvg #vergecurrency #wraithprotocol #nextbitcoin #aisa… https://t.co/LGXfJRxKyE",FALSE,2,NA,2018-02-25 11:55:17,TRUE,NA,"967729712133955584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Vergeinvestor",0,FALSE,FALSE,NA,NA
"75","RT @ratnayunda3: #NZvAUS #YearOfTheDog #ChineseNewYear #Thanks2ndWin #VictoryLap #WhatImKnownForIn4Words #FlashbackFriday #SuperBlueBloodMo…",FALSE,0,NA,2018-02-25 11:54:50,FALSE,NA,"967729598858280960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AliYusm68894476",2,TRUE,FALSE,NA,NA
"76","RT @SafeHavenio: Happy Chinese New Year! #ChineseNewYear https://t.co/uCF5C7nJM4",FALSE,0,NA,2018-02-25 11:54:40,FALSE,NA,"967729556676382720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GSbitcoin",110,TRUE,FALSE,NA,NA
"77","Chinese New Year Races with nagaspirit #seeaustralia #nagaspirit #cny2018 #chinesenewyear… https://t.co/KkXwygPuey",FALSE,0,NA,2018-02-25 11:51:38,FALSE,NA,"967728791723413504",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","HASPhotoDesigns",0,FALSE,FALSE,"151.19981289","-33.87429942"
